Month,DayofMonth,DayOfWeek,ArrDelay,DepDelay,Origin,Dest,Distance,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
8,30,3,-7,-2,MDW,PIT,402,0,0,0,0,0
8,30,3,-11,2,MDW,PIT,402,0,0,0,0,0
8,30,3,-6,0,MDW,PIT,402,0,0,0,0,0
8,30,3,23,30,MDW,PIT,402,23,0,0,0,0
8,30,3,8,1,MDW,PIT,402,0,0,0,0,0
8,30,3,15,16,MDW,PIT,402,0,0,0,0,15
8,30,3,69,54,PHL,PIT,267,0,0,15,0,54
8,30,3,0,-1,PHL,PIT,267,0,0,0,0,0
8,30,3,-21,-6,PHL,PIT,267,0,0,0,0,0
8,30,3,-6,-5,PHL,PIT,267,0,0,0,0,0
8,30,3,-10,-4,PHL,PIT,267,0,0,0,0,0
8,30,3,58,45,PHL,PIT,267,0,0,16,0,42
8,30,3,33,10,PHL,PIT,267,0,0,23,0,10
8,30,3,0,6,PHX,PIT,1813,0,0,0,0,0
8,30,3,-10,-8,PIT,LAS,1910,0,0,0,0,0
8,30,3,43,53,PIT,LAS,1910,0,0,0,0,43
8,30,3,,,PIT,MCO,834,0,0,0,0,0
8,30,3,-4,-7,PIT,MCO,834,0,0,0,0,0
8,30,3,,,PIT,MCO,834,0,0,0,0,0
8,30,3,2,-1,PIT,MDW,402,0,0,0,0,0
8,30,3,-9,-6,PIT,MDW,402,0,0,0,0,0
8,30,3,1,1,PIT,MDW,402,0,0,0,0,0
8,30,3,12,21,PIT,MDW,402,0,0,0,0,0
8,30,3,-2,-2,PIT,MDW,402,0,0,0,0,0
8,30,3,17,22,PIT,MDW,402,0,0,0,0,17
8,30,3,15,1,PIT,PHL,267,0,0,15,0,0
8,30,3,-2,-3,PIT,PHL,267,0,0,0,0,0
8,30,3,22,17,PIT,PHL,267,0,0,22,0,0
8,30,3,70,25,PIT,PHL,267,10,0,45,0,15
8,30,3,12,2,PIT,PHL,267,0,0,0,0,0
8,30,3,-2,-4,PIT,PHL,267,0,0,0,0,0
8,30,3,20,15,PIT,PHL,267,0,0,5,0,15
8,30,3,-19,0,PIT,PHX,1813,0,0,0,0,0
8,30,3,-12,-4,PIT,TPA,873,0,0,0,0,0
8,30,3,-14,-2,TPA,PIT,873,0,0,0,0,0
8,31,4,-11,-3,LAS,PIT,1910,0,0,0,0,0
8,31,4,-13,0,LAS,PIT,1910,0,0,0,0,0
8,31,4,0,6,MCO,PIT,834,0,0,0,0,0
8,31,4,27,35,MCO,PIT,834,27,0,0,0,0
8,31,4,-12,0,MCO,PIT,834,0,0,0,0,0
8,31,4,-16,-1,MDW,PIT,402,0,0,0,0,0
8,31,4,-5,1,MDW,PIT,402,0,0,0,0,0
8,31,4,-12,-2,MDW,PIT,402,0,0,0,0,0
8,31,4,-8,5,MDW,PIT,402,0,0,0,0,0
8,31,4,-5,-3,MDW,PIT,402,0,0,0,0,0
8,31,4,2,2,MDW,PIT,402,0,0,0,0,0
8,31,4,16,-5,PHL,PIT,267,0,0,16,0,0
8,31,4,36,23,PHL,PIT,267,19,0,13,0,4
8,31,4,-17,-4,PHL,PIT,267,0,0,0,0,0
8,31,4,45,28,PHL,PIT,267,0,0,17,0,28
8,31,4,-15,-3,PHL,PIT,267,0,0,0,0,0
8,31,4,17,14,PHL,PIT,267,0,0,3,0,14
8,31,4,48,0,PHL,PIT,267,0,0,48,0,0
8,31,4,-3,12,PHX,PIT,1813,0,0,0,0,0
8,31,4,28,33,PIT,LAS,1910,0,0,0,0,28
8,31,4,8,5,PIT,LAS,1910,0,0,0,0,0
8,31,4,-3,-3,PIT,MCO,834,0,0,0,0,0
8,31,4,55,40,PIT,MCO,834,0,0,15,0,40
8,31,4,-7,-4,PIT,MCO,834,0,0,0,0,0
8,31,4,5,1,PIT,MDW,402,0,0,0,0,0
8,31,4,2,0,PIT,MDW,402,0,0,0,0,0
8,31,4,-1,-5,PIT,MDW,402,0,0,0,0,0
8,31,4,-4,0,PIT,MDW,402,0,0,0,0,0
8,31,4,-13,-4,PIT,MDW,402,0,0,0,0,0
8,31,4,40,42,PIT,MDW,402,0,0,0,0,40
8,31,4,64,46,PIT,PHL,267,0,0,64,0,0
8,31,4,23,-4,PIT,PHL,267,0,0,23,0,0
8,31,4,-9,-3,PIT,PHL,267,0,0,0,0,0
8,31,4,49,39,PIT,PHL,267,0,0,49,0,0
8,31,4,-7,-5,PIT,PHL,267,0,0,0,0,0
8,31,4,7,-5,PIT,PHL,267,0,0,0,0,0
8,31,4,15,-3,PIT,PHL,267,0,0,15,0,0
8,31,4,-17,-7,PIT,PHX,1813,0,0,0,0,0
8,31,4,-15,-2,PIT,TPA,873,0,0,0,0,0
8,31,4,-11,-3,TPA,PIT,873,0,0,0,0,0
8,18,5,2,-6,IAH,PIT,1117,0,0,0,0,0
8,22,2,-13,-3,PIT,EWR,319,0,0,0,0,0
8,10,4,44,8,IAH,PIT,1117,8,0,36,0,0
8,18,5,6,-2,EWR,PIT,319,0,0,0,0,0
8,21,1,16,18,PIT,EWR,319,0,0,0,0,16
8,6,7,-18,-1,EWR,PIT,319,0,0,0,0,0
8,21,1,4,7,PIT,EWR,319,0,0,0,0,0
8,21,1,-7,-2,PIT,IAH,1117,0,0,0,0,0
8,14,1,100,57,PIT,EWR,319,0,0,100,0,0
8,6,7,3,0,IAH,PIT,1117,0,0,0,0,0
8,4,5,39,61,PIT,EWR,319,0,0,2,0,37
8,18,5,54,51,PIT,IAH,1117,0,0,3,0,51
8,4,5,5,2,IAH,PIT,1117,0,0,0,0,0
8,7,1,27,-1,PIT,IAH,1117,0,0,27,0,0
8,3,4,-10,0,IAH,PIT,1117,0,0,0,0,0
8,22,2,-12,-8,PIT,EWR,319,0,0,0,0,0
8,23,3,24,-5,EWR,PIT,319,0,0,24,0,0
8,31,4,108,96,EWR,PIT,319,18,0,12,0,78
8,28,1,,,PIT,EWR,319,0,0,0,0,0
8,21,1,8,-3,PIT,EWR,319,0,0,0,0,0
8,22,2,-8,-10,PIT,IAH,1117,0,0,0,0,0
8,8,2,-3,-5,IAH,PIT,1117,0,0,0,0,0
8,28,1,14,22,EWR,PIT,319,0,0,0,0,0
8,9,3,-7,-4,IAH,PIT,1117,0,0,0,0,0
8,6,7,-19,-5,PIT,EWR,319,0,0,0,0,0
8,2,3,-5,-6,EWR,PIT,319,0,0,0,0,0
8,30,3,66,0,EWR,PIT,319,0,0,66,0,0
8,3,4,264,279,PIT,EWR,319,0,0,0,0,264
8,14,1,2,1,IAH,PIT,1117,0,0,0,0,0
8,4,5,32,1,EWR,PIT,319,0,0,32,0,0
8,20,7,-10,-7,EWR,PIT,319,0,0,0,0,0
8,8,2,-23,-5,PIT,EWR,319,0,0,0,0,0
8,23,3,-20,-12,PIT,EWR,319,0,0,0,0,0
8,29,2,111,121,EWR,PIT,319,0,1,0,0,110
8,12,6,0,8,EWR,PIT,319,0,0,0,0,0
8,20,7,46,18,PIT,EWR,319,0,0,46,0,0
8,26,6,25,-2,EWR,PIT,319,0,0,25,0,0
8,26,6,-29,-8,EWR,PIT,319,0,0,0,0,0
8,28,1,140,120,PIT,EWR,319,0,0,55,0,85
8,10,4,284,255,PIT,EWR,319,0,0,40,0,244
8,18,5,16,9,PIT,EWR,319,0,0,7,0,9
8,14,1,-11,0,PIT,IAH,1117,0,0,0,0,0
8,24,4,38,13,PIT,EWR,319,0,0,30,0,8
8,24,4,-2,-6,PIT,EWR,319,0,0,0,0,0
8,4,5,23,22,EWR,PIT,319,22,0,1,0,0
8,10,4,249,229,EWR,PIT,319,31,0,20,0,198
8,16,3,-19,-10,PIT,EWR,319,0,0,0,0,0
8,6,7,-11,4,EWR,PIT,319,0,0,0,0,0
8,3,4,229,223,PIT,EWR,319,0,223,6,0,0
8,21,1,23,11,EWR,PIT,319,11,0,12,0,0
8,16,3,-3,8,PIT,IAH,1117,0,0,0,0,0
8,21,1,3,22,PIT,IAH,1117,0,0,0,0,0
8,17,4,-20,-10,PIT,EWR,319,0,0,0,0,0
8,1,2,83,67,PIT,EWR,319,0,0,83,0,0
8,12,6,0,4,EWR,PIT,319,0,0,0,0,0
8,14,1,1,1,IAH,PIT,1117,0,0,0,0,0
8,3,4,29,27,PIT,IAH,1117,0,0,2,0,27
8,29,2,-30,-5,IAH,PIT,1117,0,0,0,0,0
8,16,3,85,76,EWR,PIT,319,3,0,9,0,73
8,11,5,-15,3,IAH,PIT,1117,0,0,0,0,0
8,1,2,46,26,PIT,EWR,319,0,0,20,0,26
8,17,4,-11,-2,EWR,PIT,319,0,0,0,0,0
8,11,5,0,2,IAH,PIT,1117,0,0,0,0,0
8,13,7,22,16,IAH,PIT,1117,16,0,6,0,0
8,15,2,30,11,EWR,PIT,319,11,0,19,0,0
8,7,1,6,-1,IAH,PIT,1117,0,0,0,0,0
8,28,1,24,19,PIT,EWR,319,0,0,5,0,19
8,15,2,5,16,EWR,PIT,319,0,0,0,0,0
8,4,5,-13,-1,PIT,IAH,1117,0,0,0,0,0
8,10,4,282,225,EWR,PIT,319,225,0,57,0,0
8,19,6,-27,-10,PIT,EWR,319,0,0,0,0,0
8,20,7,32,10,PIT,EWR,319,0,0,32,0,0
8,16,3,16,33,EWR,PIT,319,0,0,0,0,16
8,30,3,-26,-8,PIT,EWR,319,0,0,0,0,0
8,22,2,-18,-10,PIT,EWR,319,0,0,0,0,0
8,25,5,0,0,IAH,PIT,1117,0,0,0,0,0
8,9,3,80,80,PIT,IAH,1117,0,0,0,0,80
8,11,5,60,29,PIT,EWR,319,0,0,31,0,29
8,13,7,-4,1,PIT,EWR,319,0,0,0,0,0
8,31,4,14,2,EWR,PIT,319,0,0,0,0,0
8,13,7,7,9,EWR,PIT,319,0,0,0,0,0
8,26,6,-8,-5,EWR,PIT,319,0,0,0,0,0
8,13,7,-5,-3,PIT,IAH,1117,0,0,0,0,0
8,24,4,-2,2,PIT,IAH,1117,0,0,0,0,0
8,25,5,28,16,EWR,PIT,319,16,0,12,0,0
8,8,2,-4,0,IAH,PIT,1117,0,0,0,0,0
8,18,5,10,21,EWR,PIT,319,0,0,0,0,0
8,1,2,,,PIT,EWR,319,0,0,0,0,0
8,26,6,,13,PIT,IAH,1117,0,0,0,0,0
8,25,5,10,1,PIT,IAH,1117,0,0,0,0,0
8,3,4,175,170,PIT,EWR,319,0,19,5,0,151
8,19,6,7,-3,IAH,PIT,1117,0,0,0,0,0
8,19,6,12,23,EWR,PIT,319,0,0,0,0,0
8,20,7,16,27,PIT,EWR,319,0,0,16,0,0
8,2,3,-16,-10,PIT,EWR,319,0,0,0,0,0
8,16,3,-8,-1,EWR,PIT,319,0,0,0,0,0
8,7,1,9,9,PIT,IAH,1117,0,0,0,0,0
8,2,3,63,70,EWR,PIT,319,0,3,0,0,60
8,27,7,74,93,EWR,PIT,319,74,0,0,0,0
8,4,5,-5,-2,EWR,PIT,319,0,0,0,0,0
8,21,1,117,85,PIT,EWR,319,0,0,32,0,85
8,6,7,-11,-6,PIT,EWR,319,0,0,0,0,0
8,28,1,6,16,PIT,IAH,1117,0,0,0,0,0
8,21,1,18,0,IAH,PIT,1117,0,0,18,0,0
8,27,7,13,5,IAH,PIT,1117,0,0,0,0,0
8,25,5,91,88,EWR,PIT,319,7,0,3,0,81
8,14,1,-13,-3,EWR,PIT,319,0,0,0,0,0
8,29,2,126,106,PIT,EWR,319,0,0,20,0,106
8,7,1,-18,0,EWR,PIT,319,0,0,0,0,0
8,3,4,32,20,EWR,PIT,319,20,0,12,0,0
8,27,7,139,72,PIT,EWR,319,0,0,139,0,0
8,3,4,-10,-2,EWR,PIT,319,0,0,0,0,0
8,18,5,-5,8,IAH,PIT,1117,0,0,0,0,0
8,23,3,-2,3,PIT,EWR,319,0,0,0,0,0
8,5,6,45,37,PIT,EWR,319,0,0,8,2,35
8,22,2,7,-7,IAH,PIT,1117,0,0,0,0,0
8,15,2,-4,-6,EWR,PIT,319,0,0,0,0,0
8,24,4,19,13,EWR,PIT,319,0,0,6,0,13
8,16,3,-11,-7,PIT,EWR,319,0,0,0,0,0
8,14,1,-1,-3,PIT,EWR,319,0,0,0,0,0
8,5,6,-1,0,IAH,PIT,1117,0,0,0,0,0
8,19,6,49,25,IAH,PIT,1117,4,0,24,0,21
8,5,6,-5,-2,PIT,IAH,1117,0,0,0,0,0
8,23,3,10,11,PIT,EWR,319,0,0,0,0,0
8,13,7,-1,9,IAH,PIT,1117,0,0,0,0,0
8,6,7,7,-6,EWR,PIT,319,0,0,0,0,0
8,6,7,-6,-4,EWR,PIT,319,0,0,0,0,0
8,18,5,52,34,PIT,EWR,319,0,0,25,0,27
8,2,3,119,61,PIT,EWR,319,0,0,61,0,58
8,11,5,11,23,PIT,IAH,1117,0,0,0,0,0
8,29,2,,,EWR,PIT,319,0,0,0,0,0
8,18,5,2,19,PIT,IAH,1117,0,0,0,0,0
8,24,4,5,11,PIT,EWR,319,0,0,0,0,0
8,19,6,46,50,PIT,IAH,1117,1,0,0,0,45
8,24,4,13,-5,EWR,PIT,319,0,0,0,0,0
8,22,2,-1,-4,EWR,PIT,319,0,0,0,0,0
8,27,7,-3,12,EWR,PIT,319,0,0,0,0,0
8,28,1,90,92,EWR,PIT,319,0,0,2,0,88
8,27,7,,,PIT,EWR,319,0,0,0,0,0
8,29,2,-3,-4,PIT,IAH,1117,0,0,0,0,0
8,30,3,19,-9,PIT,IAH,1117,0,0,19,0,0
8,7,1,29,29,EWR,PIT,319,0,0,0,0,29
8,10,4,,,EWR,PIT,319,0,0,0,0,0
8,24,4,-4,0,IAH,PIT,1117,0,0,0,0,0
8,18,5,-12,-6,PIT,EWR,319,0,0,0,0,0
8,4,5,,,EWR,PIT,319,0,0,0,0,0
8,11,5,6,-1,PIT,EWR,319,0,0,0,0,0
8,23,3,-18,-19,PIT,EWR,319,0,0,0,0,0
8,24,4,62,36,PIT,EWR,319,0,0,26,0,36
8,30,3,4,17,PIT,EWR,319,0,0,0,0,0
8,12,6,1,4,IAH,PIT,1117,0,0,0,0,0
8,16,3,29,3,PIT,EWR,319,0,0,29,0,0
8,27,7,205,139,PIT,EWR,319,0,0,205,0,0
8,2,3,22,25,PIT,EWR,319,0,0,4,0,18
8,30,3,-5,-4,PIT,EWR,319,0,0,0,0,0
8,8,2,21,-2,IAH,PIT,1117,0,0,21,0,0
8,6,7,8,-1,IAH,PIT,1117,0,0,0,0,0
8,12,6,-15,6,EWR,PIT,319,0,0,0,0,0
8,16,3,36,6,EWR,PIT,319,0,0,30,0,6
8,9,3,11,-10,PIT,EWR,319,0,0,0,0,0
8,11,5,14,13,IAH,PIT,1117,0,0,0,0,0
8,9,3,-11,-9,PIT,IAH,1117,0,0,0,0,0
8,9,3,2,-6,EWR,PIT,319,0,0,0,0,0
8,11,5,0,-6,EWR,PIT,319,0,0,0,0,0
8,28,1,25,19,EWR,PIT,319,0,19,6,0,0
8,18,5,32,44,EWR,PIT,319,4,0,0,0,28
8,16,3,67,78,PIT,EWR,319,0,0,0,0,67
8,23,3,13,11,EWR,PIT,319,0,0,0,0,0
8,16,3,19,-4,PIT,EWR,319,0,0,19,0,0
8,17,4,16,-1,EWR,PIT,319,0,0,16,0,0
8,9,3,-29,-5,EWR,PIT,319,0,0,0,0,0
8,30,3,24,0,EWR,PIT,319,0,0,24,0,0
8,18,5,33,20,PIT,EWR,319,0,0,13,5,15
8,30,3,43,0,EWR,PIT,319,0,0,43,0,0
8,28,1,-1,-5,PIT,IAH,1117,0,0,0,0,0
8,27,7,20,15,PIT,IAH,1117,2,0,5,0,13
8,14,1,-2,14,EWR,PIT,319,0,0,0,0,0
8,15,2,13,0,PIT,EWR,319,0,0,0,0,0
8,13,7,-31,-15,PIT,EWR,319,0,0,0,0,0
8,14,1,-10,-9,PIT,IAH,1117,0,0,0,0,0
8,18,5,25,-2,EWR,PIT,319,0,0,25,0,0
8,20,7,-5,6,PIT,EWR,319,0,0,0,0,0
8,29,2,-7,-2,IAH,PIT,1117,0,0,0,0,0
8,12,6,-13,-6,PIT,EWR,319,0,0,0,0,0
8,5,6,-12,-6,PIT,EWR,319,0,0,0,0,0
8,25,5,130,132,EWR,PIT,319,130,0,0,0,0
8,31,4,53,15,EWR,PIT,319,0,0,38,0,15
8,4,5,49,64,PIT,EWR,319,0,0,49,0,0
8,20,7,-13,-10,PIT,EWR,319,0,0,0,0,0
8,31,4,20,26,PIT,IAH,1117,20,0,0,0,0
8,29,2,140,156,PIT,EWR,319,0,0,140,0,0
8,17,4,-11,-4,PIT,IAH,1117,0,0,0,0,0
8,3,4,-14,-10,PIT,EWR,319,0,0,0,0,0
8,22,2,56,55,EWR,PIT,319,55,0,1,0,0
8,22,2,5,-4,IAH,PIT,1117,0,0,0,0,0
8,7,1,-7,7,PIT,IAH,1117,0,0,0,0,0
8,12,6,8,13,PIT,EWR,319,0,0,0,0,0
8,10,4,19,-1,IAH,PIT,1117,0,0,19,0,0
8,7,1,-11,-10,PIT,EWR,319,0,0,0,0,0
8,11,5,10,-2,EWR,PIT,319,0,0,0,0,0
8,24,4,51,52,PIT,IAH,1117,9,0,0,0,42
8,15,2,5,2,PIT,EWR,319,0,0,0,0,0
8,17,4,-4,6,PIT,IAH,1117,0,0,0,0,0
8,8,2,-4,0,EWR,PIT,319,0,0,0,0,0
8,5,6,-14,-8,PIT,IAH,1117,0,0,0,0,0
8,17,4,-4,0,EWR,PIT,319,0,0,0,0,0
8,13,7,2,2,PIT,EWR,319,0,0,0,0,0
8,29,2,-10,-9,EWR,PIT,319,0,0,0,0,0
8,1,2,79,96,EWR,PIT,319,0,18,0,0,61
8,30,3,15,-6,EWR,PIT,319,0,0,15,0,0
8,22,2,-16,-2,EWR,PIT,319,0,0,0,0,0
8,6,7,-12,-6,EWR,PIT,319,0,0,0,0,0
8,8,2,19,-1,EWR,PIT,319,0,0,19,0,0
8,11,5,14,8,EWR,PIT,319,0,0,0,0,0
8,10,4,64,68,PIT,IAH,1117,0,0,0,8,56
8,25,5,100,104,PIT,EWR,319,0,0,0,0,100
8,4,5,34,25,PIT,EWR,319,7,0,9,0,18
8,1,2,101,65,PIT,EWR,319,0,0,65,0,36
8,23,3,-2,-2,EWR,PIT,319,0,0,0,0,0
8,24,4,28,17,PIT,EWR,319,0,0,11,0,17
8,23,3,-15,-2,EWR,PIT,319,0,0,0,0,0
8,17,4,3,2,EWR,PIT,319,0,0,0,0,0
8,8,2,10,26,PIT,EWR,319,0,0,0,0,0
8,3,4,97,6,EWR,PIT,319,0,6,91,0,0
8,25,5,13,23,PIT,IAH,1117,0,0,0,0,0
8,28,1,-12,0,EWR,PIT,319,0,0,0,0,0
8,15,2,6,-5,EWR,PIT,319,0,0,0,0,0
8,14,1,-8,-2,EWR,PIT,319,0,0,0,0,0
8,12,6,-3,-7,IAH,PIT,1117,0,0,0,0,0
8,3,4,0,-3,IAH,PIT,1117,0,0,0,0,0
8,26,6,-7,-2,IAH,PIT,1117,0,0,0,0,0
8,21,1,-12,-2,IAH,PIT,1117,0,0,0,0,0
8,9,3,-15,-10,PIT,EWR,319,0,0,0,0,0
8,15,2,30,8,EWR,PIT,319,8,0,22,0,0
8,21,1,2,-6,EWR,PIT,319,0,0,0,0,0
8,7,1,22,14,PIT,EWR,319,0,0,10,0,12
8,17,4,23,-3,PIT,EWR,319,0,0,23,0,0
8,20,7,-6,10,IAH,PIT,1117,0,0,0,0,0
8,23,3,45,-5,PIT,EWR,319,0,0,45,0,0
8,26,6,26,12,PIT,IAH,1117,12,0,14,0,0
8,19,6,-19,-4,PIT,EWR,319,0,0,0,0,0
8,28,1,13,12,IAH,PIT,1117,0,0,0,0,0
8,4,5,9,29,PIT,IAH,1117,0,0,0,0,0
8,4,5,-7,9,PIT,IAH,1117,0,0,0,0,0
8,24,4,-24,-4,PIT,EWR,319,0,0,0,0,0
8,30,3,4,0,PIT,EWR,319,0,0,0,0,0
8,2,3,17,-3,PIT,IAH,1117,0,0,17,0,0
8,21,1,10,-2,PIT,EWR,319,0,0,0,0,0
8,13,7,4,21,PIT,IAH,1117,0,0,0,0,0
8,29,2,3,-9,PIT,EWR,319,0,0,0,0,0
8,13,7,3,2,EWR,PIT,319,0,0,0,0,0
8,24,4,-1,10,PIT,EWR,319,0,0,0,0,0
8,16,3,230,238,PIT,EWR,319,51,0,0,0,179
8,31,4,27,26,EWR,PIT,319,26,0,1,0,0
8,17,4,-14,-6,IAH,PIT,1117,0,0,0,0,0
8,31,4,-14,-10,PIT,EWR,319,0,0,0,0,0
8,11,5,12,26,PIT,EWR,319,0,0,0,0,0
8,8,2,-13,-6,PIT,EWR,319,0,0,0,0,0
8,14,1,-10,-1,EWR,PIT,319,0,0,0,0,0
8,1,2,,,EWR,PIT,319,0,0,0,0,0
8,14,1,-11,-1,EWR,PIT,319,0,0,0,0,0
8,20,7,-18,0,EWR,PIT,319,0,0,0,0,0
8,27,7,,,EWR,PIT,319,0,0,0,0,0
8,22,2,-7,-7,PIT,EWR,319,0,0,0,0,0
8,12,6,-10,5,PIT,IAH,1117,0,0,0,0,0
8,28,1,100,88,PIT,EWR,319,0,0,100,0,0
8,9,3,-11,-10,PIT,EWR,319,0,0,0,0,0
8,10,4,-9,-3,PIT,EWR,319,0,0,0,0,0
8,17,4,20,-8,PIT,EWR,319,0,0,20,0,0
8,13,7,-21,-8,PIT,EWR,319,0,0,0,0,0
8,1,2,-3,0,IAH,PIT,1117,0,0,0,0,0
8,19,6,-12,-7,EWR,PIT,319,0,0,0,0,0
8,9,3,-7,-5,EWR,PIT,319,0,0,0,0,0
8,2,3,-3,-2,EWR,PIT,319,0,0,0,0,0
8,31,4,66,20,PIT,EWR,319,0,0,50,0,16
8,5,6,32,40,IAH,PIT,1117,32,0,0,0,0
8,21,1,24,5,EWR,PIT,319,0,0,24,0,0
8,1,2,31,25,EWR,PIT,319,25,0,6,0,0
8,3,4,,,EWR,PIT,319,0,0,0,0,0
8,10,4,86,90,EWR,PIT,319,0,0,0,86,0
8,14,1,191,195,EWR,PIT,319,1,0,0,0,190
8,18,5,101,55,EWR,PIT,319,8,0,46,0,47
8,23,3,-3,-5,PIT,EWR,319,0,0,0,0,0
8,8,2,-8,-4,PIT,IAH,1117,0,0,0,0,0
8,3,4,91,90,EWR,PIT,319,21,0,1,0,69
8,22,2,43,49,PIT,EWR,319,0,0,0,0,43
8,31,4,21,-2,EWR,PIT,319,0,0,21,0,0
8,2,3,,,PIT,EWR,319,0,0,0,0,0
8,14,1,75,60,PIT,EWR,319,0,0,15,0,60
8,10,4,226,214,EWR,PIT,319,0,214,12,0,0
8,28,1,-5,9,EWR,PIT,319,0,0,0,0,0
8,2,3,63,-9,PIT,EWR,319,0,0,63,0,0
8,30,3,-12,-3,EWR,PIT,319,0,0,0,0,0
8,25,5,-32,-12,IAH,PIT,1117,0,0,0,0,0
8,24,4,-22,0,IAH,PIT,1117,0,0,0,0,0
8,6,7,-5,-5,PIT,IAH,1117,0,0,0,0,0
8,4,5,,,PIT,EWR,319,0,0,0,0,0
8,31,4,98,95,PIT,EWR,319,0,0,3,0,95
8,2,3,-5,-4,PIT,EWR,319,0,0,0,0,0
8,2,3,-12,-5,PIT,EWR,319,0,0,0,0,0
8,20,7,34,55,EWR,PIT,319,9,0,0,0,25
8,10,4,379,372,PIT,EWR,319,0,0,102,0,277
8,25,5,3,7,EWR,PIT,319,0,0,0,0,0
8,6,7,-14,-7,PIT,EWR,319,0,0,0,0,0
8,20,7,-12,-12,PIT,IAH,1117,0,0,0,0,0
8,30,3,1,-6,PIT,IAH,1117,0,0,0,0,0
8,16,3,-16,-9,PIT,IAH,1117,0,0,0,0,0
8,22,2,49,-6,PIT,EWR,319,0,0,49,0,0
8,12,6,13,17,EWR,PIT,319,0,0,0,0,0
8,19,6,-8,-6,PIT,IAH,1117,0,0,0,0,0
8,30,3,-10,-4,EWR,PIT,319,0,0,0,0,0
8,25,5,46,31,PIT,EWR,319,0,0,23,0,23
8,31,4,-7,-9,PIT,IAH,1117,0,0,0,0,0
8,3,4,-9,-3,PIT,EWR,319,0,0,0,0,0
8,1,2,-19,-9,PIT,EWR,319,0,0,0,0,0
8,22,2,5,-8,PIT,IAH,1117,0,0,0,0,0
8,20,7,3,-1,IAH,PIT,1117,0,0,0,0,0
8,28,1,7,15,PIT,EWR,319,0,0,0,0,0
8,11,5,35,0,EWR,PIT,319,0,0,35,0,0
8,6,7,-33,-10,PIT,IAH,1117,0,0,0,0,0
8,9,3,-7,-1,PIT,EWR,319,0,0,0,0,0
8,24,4,13,11,EWR,PIT,319,0,0,0,0,0
8,16,3,118,85,PIT,EWR,319,0,0,33,0,85
8,16,3,-24,-10,PIT,EWR,319,0,0,0,0,0
8,14,1,70,35,PIT,EWR,319,0,0,70,0,0
8,20,7,15,25,EWR,PIT,319,6,0,0,0,9
8,1,2,-4,0,IAH,PIT,1117,0,0,0,0,0
8,15,2,12,26,PIT,EWR,319,0,0,0,0,0
8,25,5,0,-1,PIT,EWR,319,0,0,0,0,0
8,11,5,39,32,EWR,PIT,319,8,0,7,0,24
8,9,3,-4,-5,EWR,PIT,319,0,0,0,0,0
8,16,3,24,37,PIT,IAH,1117,4,0,0,0,20
8,15,2,6,-4,EWR,PIT,319,0,0,0,0,0
8,11,5,-2,3,PIT,EWR,319,0,0,0,0,0
8,29,2,118,119,PIT,EWR,319,0,0,118,0,0
8,27,7,6,1,IAH,PIT,1117,0,0,0,0,0
8,7,1,17,26,EWR,PIT,319,2,0,0,0,15
8,29,2,,,PIT,EWR,319,0,0,0,0,0
8,17,4,27,-4,PIT,EWR,319,0,0,27,0,0
8,20,7,-18,-10,PIT,EWR,319,0,0,0,0,0
8,19,6,-3,-2,EWR,PIT,319,0,0,0,0,0
8,2,3,26,3,EWR,PIT,319,0,0,26,0,0
8,19,6,-15,-5,EWR,PIT,319,0,0,0,0,0
8,5,6,-8,-6,EWR,PIT,319,0,0,0,0,0
8,8,2,62,-2,PIT,EWR,319,0,0,62,0,0
8,28,1,17,7,IAH,PIT,1117,7,0,10,0,0
8,30,3,-18,-9,EWR,PIT,319,0,0,0,0,0
8,25,5,-13,-3,PIT,EWR,319,0,0,0,0,0
8,5,6,-15,1,EWR,PIT,319,0,0,0,0,0
8,3,4,289,239,EWR,PIT,319,0,0,289,0,0
8,27,7,34,-7,PIT,IAH,1117,0,0,34,0,0
8,17,4,-11,1,PIT,IAH,1117,0,0,0,0,0
8,3,4,-6,3,IAH,PIT,1117,0,0,0,0,0
8,27,7,,,PIT,EWR,319,0,0,0,0,0
8,13,7,2,3,EWR,PIT,319,0,0,0,0,0
8,31,4,-30,-5,IAH,PIT,1117,0,0,0,0,0
8,25,5,28,15,PIT,EWR,319,0,0,28,0,0
8,4,5,46,42,EWR,PIT,319,42,0,4,0,0
8,4,5,22,42,PIT,EWR,319,0,0,22,0,0
8,23,3,-23,-10,PIT,EWR,319,0,0,0,0,0
8,26,6,-24,-7,PIT,EWR,319,0,0,0,0,0
8,3,4,14,-3,PIT,IAH,1117,0,0,0,0,0
8,22,2,12,-4,EWR,PIT,319,0,0,0,0,0
8,1,2,11,5,EWR,PIT,319,0,0,0,0,0
8,10,4,-1,-3,IAH,PIT,1117,0,0,0,0,0
8,24,4,48,-6,EWR,PIT,319,0,0,48,0,0
8,21,1,28,7,IAH,PIT,1117,0,0,21,7,0
8,14,1,77,84,EWR,PIT,319,10,0,0,0,67
8,1,2,-11,-3,PIT,IAH,1117,0,0,0,0,0
8,28,1,,,EWR,PIT,319,0,0,0,0,0
8,16,3,2,-4,EWR,PIT,319,0,0,0,0,0
8,9,3,-20,-8,PIT,IAH,1117,0,0,0,0,0
8,7,1,-21,0,IAH,PIT,1117,0,0,0,0,0
